iso,pays,annee,perte_biomasse_Mg,perte_surface_ha,cause
MDG,Madagascar,2011,30890695.046159413,154501.63577377854,Agriculture
MDG,Madagascar,2007,34168264.800533645,180615.43067849465,Agriculture
MDG,Madagascar,2009,24301208.326517176,126477.7703304707,Agriculture
MDG,Madagascar,2004,15827521.966005635,79588.75009074346,Agriculture
MDG,Madagascar,2005,16958269.20219281,90253.64924575589,Agriculture
MDG,Madagascar,2003,15105615.739217322,81120.3717806849,Agriculture
MDG,Madagascar,2006,10652404.909322772,64301.92113176881,Agriculture
MDG,Madagascar,2010,18127412.4561381,99252.37020113604,Agriculture
MDG,Madagascar,2002,17539344.432608467,87469.69430982241,Agriculture
MDG,Madagascar,2001,17340486.47919522,85324.9028180865,Agriculture
MDG,Madagascar,2014,145867.73803409943,1113.295751449114,Autres
MDG,Madagascar,2016,88633.45947512011,625.4864505451976,Autres
MDG,Madagascar,2015,110989.32912826966,860.1431957683462,Autres
MDG,Madagascar,2013,64405.85228228964,480.51359092189693,Autres
MDG,Madagascar,2017,172877.0034761395,1229.5415047195143,Autres
MDG,Madagascar,2007,199290.87079259488,1343.4102817525518,Autres
MDG,Madagascar,2019,113950.38442072443,872.0321146467338,Autres
MDG,Madagascar,2008,118196.26891435136,779.0107483379039,Autres
MDG,Madagascar,2012,113445.89899593912,733.0279640413532,Autres
MDG,Madagascar,2011,139326.9681518227,840.2179572479221,Autres
MDG,Madagascar,2018,137669.39583905775,997.6168172215529,Autres
MDG,Madagascar,2009,117630.29195523464,808.8336788929494,Autres
MDG,Madagascar,2004,101588.31832673424,670.5459023612982,Autres
MDG,Madagascar,2003,94409.08116354703,628.6251671609217,Autres
MDG,Madagascar,2010,97024.90965561345,650.6758725449833,Autres
MDG,Madagascar,2005,110386.93091496694,693.745497693302,Autres
MDG,Madagascar,2001,108895.30255346489,679.3885420941452,Autres
MDG,Madagascar,2002,71689.57486916987,445.3622016268274,Autres
MDG,Madagascar,2006,81217.75609226097,570.1907021651144,Autres
MDG,Madagascar,2015,1045867.7594017193,9056.907614672818,Deforestation due aux produits de base
MDG,Madagascar,2014,1935263.9468532696,19612.596217267306,Deforestation due aux produits de base
MDG,Madagascar,2019,1547390.1823358852,13021.559467473193,Deforestation due aux produits de base
MDG,Madagascar,2012,658009.825707375,5875.841101356494,Deforestation due aux produits de base
MDG,Madagascar,2013,637504.3137226455,5875.912932694264,Deforestation due aux produits de base
MDG,Madagascar,2017,2388767.1680054474,20950.46887659206,Deforestation due aux produits de base
MDG,Madagascar,2007,604541.2724752516,5795.37648957805,Deforestation due aux produits de base
MDG,Madagascar,2009,934099.9609823674,8761.721690436429,Deforestation due aux produits de base
MDG,Madagascar,2016,928973.2445172954,7672.896582297284,Deforestation due aux produits de base
MDG,Madagascar,2018,1438543.6990792155,11582.113279726374,Deforestation due aux produits de base
MDG,Madagascar,2008,472489.3367119848,4614.771828425519,Deforestation due aux produits de base
MDG,Madagascar,2003,182268.0414167606,2040.9271887493992,Deforestation due aux produits de base
MDG,Madagascar,2010,794368.8636382738,6866.594777794188,Deforestation due aux produits de base
MDG,Madagascar,2011,696499.479033744,6427.979524124492,Deforestation due aux produits de base
MDG,Madagascar,2005,209774.57787852746,2269.518830966823,Deforestation due aux produits de base
MDG,Madagascar,2006,555981.8793510641,5716.875061535327,Deforestation due aux produits de base
MDG,Madagascar,2002,119835.41242615072,1176.5446970754779,Deforestation due aux produits de base
MDG,Madagascar,2004,112438.31379811608,1197.9563120831401,Deforestation due aux produits de base
MDG,Madagascar,2001,52524.465346266436,487.5156091747315,Deforestation due aux produits de base
MDG,Madagascar,2017,142411.13937463355,875.4906271336881,Feu de foret
MDG,Madagascar,2019,180195.2846543887,1206.937262586644,Feu de foret
MDG,Madagascar,2014,122377.65047226823,764.2716423380507,Feu de foret
MDG,Madagascar,2018,323302.1399543082,1966.2886986718843,Feu de foret
MDG,Madagascar,2015,134863.4239246122,843.0679089062676,Feu de foret
MDG,Madagascar,2016,227178.90308879723,1552.9198236228283,Feu de foret
MDG,Madagascar,2013,125429.86089248149,752.0588609898883,Feu de foret
MDG,Madagascar,2007,96679.2907473233,639.8778042430329,Feu de foret
MDG,Madagascar,2010,66830.37989827977,326.915900311668,Feu de foret
MDG,Madagascar,2011,43015.76196957324,223.6231691435393,Feu de foret
MDG,Madagascar,2012,79989.1412038368,459.2305321502575,Feu de foret
MDG,Madagascar,2003,59744.92645163761,296.8880921265592,Feu de foret
MDG,Madagascar,2006,78580.08547610695,390.7883125301595,Feu de foret
MDG,Madagascar,2008,106770.80565793553,526.597528231879,Feu de foret
MDG,Madagascar,2001,37139.32186279477,242.9564851333173,Feu de foret
MDG,Madagascar,2002,11330.333004298434,58.51588570058638,Feu de foret
MDG,Madagascar,2005,47213.946906799756,234.39013797563757,Feu de foret
MDG,Madagascar,2009,61388.28351182764,282.92507783068334,Feu de foret
MDG,Madagascar,2004,39651.32734299214,194.85068518672045,Feu de foret
MDG,Madagascar,2015,118952.20887002753,589.2075586787233,Foresterie
MDG,Madagascar,2014,187077.15483457397,883.5294113640246,Foresterie
MDG,Madagascar,2016,153511.1645242516,794.1825183072383,Foresterie
MDG,Madagascar,2017,244285.96811592707,1264.0100636885688,Foresterie
MDG,Madagascar,2013,137560.62678227364,637.9949677412312,Foresterie
MDG,Madagascar,2018,137017.36018479732,662.7945494809602,Foresterie
MDG,Madagascar,2019,130640.06937623315,636.1765993139188,Foresterie
MDG,Madagascar,2002,35216.902317997374,167.39709252129964,Foresterie
MDG,Madagascar,2012,79051.18834962673,374.4031319579708,Foresterie
MDG,Madagascar,2009,43870.460120410135,205.52057642099072,Foresterie
MDG,Madagascar,2001,49829.031225874,222.06924436228837,Foresterie
MDG,Madagascar,2010,25368.940616365282,122.3348316451712,Foresterie
MDG,Madagascar,2011,72916.81800330264,330.02557317274693,Foresterie
MDG,Madagascar,2003,34547.48974047797,161.1475457317066,Foresterie
MDG,Madagascar,2004,43303.416051340035,193.1490424453524,Foresterie
MDG,Madagascar,2005,38516.45419730427,176.84624671321222,Foresterie
MDG,Madagascar,2006,11277.602631435562,54.26244842690849,Foresterie
MDG,Madagascar,2007,38770.627090519745,185.99364296724855,Foresterie
MDG,Madagascar,2008,25039.070092247275,120.4470508034394,Foresterie
PER,Perou,2012,49892576.98984876,201020.05637151614,Agriculture
PER,Perou,2017,53007623.29346424,226783.26498812996,Agriculture
PER,Perou,2016,42457487.66848427,174624.31543921435,Agriculture
PER,Perou,2013,37104357.570469305,145466.09058925067,Agriculture
PER,Perou,2010,27145034.650928028,104824.29217608858,Agriculture
PER,Perou,2014,35801196.10502583,144785.0758016744,Agriculture
PER,Perou,2009,33173283.836869173,130364.00006368448,Agriculture
PER,Perou,2007,23929288.174558602,93868.95855343579,Agriculture
PER,Perou,2008,23508672.318569224,88928.17550809911,Agriculture
PER,Perou,2011,23015501.145587854,89940.67703306915,Agriculture
PER,Perou,2005,29359449.235061776,119559.6276835856,Agriculture
PER,Perou,2006,16711101.149402924,66856.85740219364,Agriculture
PER,Perou,2019,44252223.2576869,174931.55359775503,Agriculture
PER,Perou,2004,20252135.85311956,79286.0892163484,Agriculture
PER,Perou,2001,16816965.72983522,65676.71271320006,Agriculture
PER,Perou,2015,29808287.141060814,122037.1410860506,Agriculture
PER,Perou,2002,14810754.930849502,58763.877061223815,Agriculture
PER,Perou,2018,39980670.926385835,161621.5093831222,Agriculture
PER,Perou,2003,14015637.353604948,55220.68117460496,Agriculture
PER,Perou,2012,1905725.3802685915,6730.848533675257,Autres
PER,Perou,2010,850255.2555245202,3169.6526961849836,Autres
PER,Perou,2017,1488659.2666862726,5970.274793221784,Autres
PER,Perou,2009,654904.8391348714,2563.41136275003,Autres
PER,Perou,2013,1004472.0558170589,3866.059774307942,Autres
PER,Perou,2004,580151.3393053813,2199.212002286655,Autres
PER,Perou,2014,931037.0659025686,3570.2517201880196,Autres
PER,Perou,2007,646066.5495148691,2431.9087052562977,Autres
PER,Perou,2008,716350.2863290141,2635.2336237392906,Autres
PER,Perou,2005,557542.1307883787,2222.4973656352377,Autres
PER,Perou,2011,740467.7651776224,2680.048447414643,Autres
PER,Perou,2001,516570.60719573166,2174.3960716219935,Autres
PER,Perou,2016,957356.1471357617,3552.1357605738494,Autres
PER,Perou,2006,475035.47636655276,1867.373062620441,Autres
PER,Perou,2003,367904.58187488967,1450.1528690275798,Autres
PER,Perou,2002,460376.982026667,1818.5064045514487,Autres
PER,Perou,2015,612738.8227779492,2269.4482059906823,Autres
PER,Perou,2019,933141.5660395402,3352.1180140324036,Autres
PER,Perou,2018,939154.2637219147,3274.6339333440883,Autres
PER,Perou,2017,18385477.415987767,69650.51371667074,Deforestation due aux produits de base
PER,Perou,2012,19796324.295096356,66976.628609331,Deforestation due aux produits de base
PER,Perou,2016,14629180.95375538,52237.15240235856,Deforestation due aux produits de base
PER,Perou,2019,15298024.052233133,52651.57965768935,Deforestation due aux produits de base
PER,Perou,2014,16368351.50618742,56683.66160495243,Deforestation due aux produits de base
PER,Perou,2013,17309352.08431817,59395.12522612465,Deforestation due aux produits de base
PER,Perou,2010,10366424.97306662,33894.95394168796,Deforestation due aux produits de base
PER,Perou,2018,13397129.498276629,46544.52789153156,Deforestation due aux produits de base
PER,Perou,2009,13363999.46903039,44678.888675290036,Deforestation due aux produits de base
PER,Perou,2015,11938698.56226305,41764.960140294635,Deforestation due aux produits de base
PER,Perou,2005,11685986.57431389,40851.578644718174,Deforestation due aux produits de base
PER,Perou,2006,5874227.624325633,19914.29688579705,Deforestation due aux produits de base
PER,Perou,2011,9692589.462929308,32295.90328173573,Deforestation due aux produits de base
PER,Perou,2004,5901971.094268651,19555.467590147317,Deforestation due aux produits de base
PER,Perou,2008,10472219.850965837,34718.67019938592,Deforestation due aux produits de base
PER,Perou,2007,5849455.291429499,19156.086665115577,Deforestation due aux produits de base
PER,Perou,2003,5094631.762048457,17030.068367210533,Deforestation due aux produits de base
PER,Perou,2002,5772215.4974878635,19564.955020858317,Deforestation due aux produits de base
PER,Perou,2001,5305409.163229765,17876.377781396128,Deforestation due aux produits de base
PER,Perou,2012,102098.069576256,529.6165854446858,Feu de foret
PER,Perou,2017,79215.86370273492,511.6988638688632,Feu de foret
PER,Perou,2013,60780.21581706697,379.81243234085576,Feu de foret
PER,Perou,2009,37336.6830617918,190.33960211977694,Feu de foret
PER,Perou,2006,25774.14817885709,147.20817736938307,Feu de foret
PER,Perou,2008,31271.07960082803,185.87062629144577,Feu de foret
PER,Perou,2011,41705.96266703785,234.1375523895189,Feu de foret
PER,Perou,2001,46694.31581788958,210.7638708312549,Feu de foret
PER,Perou,2004,30545.590721864428,166.60991576742538,Feu de foret
PER,Perou,2010,38049.08757869317,223.1980814882861,Feu de foret
PER,Perou,2007,23726.73848023401,166.06177197935907,Feu de foret
PER,Perou,2014,34109.13581315061,242.1024152761836,Feu de foret
PER,Perou,2005,39879.60895781906,228.39468799284776,Feu de foret
PER,Perou,2016,50524.60067977783,302.2126545444253,Feu de foret
PER,Perou,2002,28632.992525333593,144.12299092826976,Feu de foret
PER,Perou,2019,40150.76232991215,246.32058416843932,Feu de foret
PER,Perou,2003,13148.113942122396,82.67253268887048,Feu de foret
PER,Perou,2015,36190.186436217555,224.19061055045003,Feu de foret
PER,Perou,2018,28343.789452338875,178.0206090384428,Feu de foret
PER,Perou,2017,56788.100162613395,362.2974008682752,Foresterie
PER,Perou,2012,34049.921418728234,199.86093695218253,Foresterie
PER,Perou,2016,36927.84623451843,244.46539729925996,Foresterie
PER,Perou,2013,26664.357040952607,197.98718580956324,Foresterie
PER,Perou,2007,21159.82015853783,119.76304457856483,Foresterie
PER,Perou,2010,34778.09965259293,211.8208435023011,Foresterie
PER,Perou,2008,25440.518125366456,145.69334933177504,Foresterie
PER,Perou,2005,30750.696820104764,161.0393624799341,Foresterie
PER,Perou,2009,19819.56064076569,117.68631642863565,Foresterie
PER,Perou,2014,26720.685883380997,170.37187384354468,Foresterie
PER,Perou,2006,23294.62817435094,130.14890894556166,Foresterie
PER,Perou,2015,29489.934682974817,203.60213396714946,Foresterie
PER,Perou,2002,29312.11405329791,160.62434116335194,Foresterie
PER,Perou,2003,15856.523720238609,85.51865915932991,Foresterie
PER,Perou,2004,19727.023207292743,113.01522598539373,Foresterie
PER,Perou,2018,15997.137658769407,106.81316320946453,Foresterie
PER,Perou,2001,13528.52035695883,74.86752002643718,Foresterie
PER,Perou,2011,20045.08103710626,114.32423182279133,Foresterie
PER,Perou,2019,10347.240381608803,74.53714310882505,Foresterie
PER,Perou,2012,183.62456836602044,1.1228565667763544,Urbanisation
PER,Perou,2013,225.67816768256105,1.796441374552562,Urbanisation
PER,Perou,2017,343.39693130150556,2.469934770372932,Urbanisation
PER,Perou,2008,124.93358639619338,0.7485554583214613,Urbanisation
PER,Perou,2016,181.42351361730334,1.3472008702735523,Urbanisation
PER,Perou,2019,182.31472783608106,1.2723226732629123,Urbanisation
PER,Perou,2001,117.89432441054392,0.7485336783263442,Urbanisation
PER,Perou,2014,99.83618917117767,0.8232420730800397,Urbanisation
PER,Perou,2015,86.06601663997914,0.5987187997776118,Urbanisation
PER,Perou,2018,63.76697500925891,0.5239113740468112,Urbanisation
PER,Perou,2003,25.748402444507406,0.14970001421225235,Urbanisation
PER,Perou,2004,12.276512449851307,0.07485678323080065,Urbanisation
PER,Perou,2010,39.13907577006735,0.22450715118925524,Urbanisation
